userId,RecommendedItemIds
8619,12325 21589 20064 14650 9711
8620,12866 12077 10231 19632 30886
8621,18200 9420 27660 35300 15086
8622,33173 34351 1447 33663 35738
8628,34930 14932 22976 33562 26576
8630,18099 15687 1076 16153 10179
8634,33475 24479 31254 4475 4747
8636,9577 31992 2049 15737 2578
8638,30253 12454 8394 34223 10446
8639,2339 21484 10059 7759 17107
8645,33173 15086 34351 1447 10446
8646,12866 15593 8447 37056 27660
8648,1447 36872 34930 31992 22850
8651,24639 12102 13886 28199 29389
8653,9913 21505 14616 27559 4833
8655,7759 26804 11624 10059 19544
8666,23388 19127 30616 14734 9420
8667,17380 5292 25363 2339 33173
8671,1076 6003 18049 30942 17815
8674,23145 4327 21678 4423 6476
8677,25987 7597 28393 34891 14260
8682,1447 30516 27522 5352 30717
8684,9831 2911 12669 5128 16125
8687,14616 26197 6111 23880 33173
8696,11486 32291 36168 6461 2578
8697,31992 18200 36168 30173 14351
8702,2578 33649 12362 29005 9420
8707,17207 5578 21913 4605 7342
8709,19127 12102 7368 27116 6821
8711,31825 7537 6699 31037 5293
8712,19478 34774 15687 16646 29805
8720,17389 10446 6111 20955 17463
8724,24639 19478 33173 28199 17207
8732,4762 19127 15417 19907 21299
8733,5945 25920 9735 18200 8519
8737,269 10446 35300 22029 36248
8738,2578 9404 133 6461 20965
8742,23030 12454 8394 32916 28431
8743,269 34351 10082 31136 17463
8748,17463 14616 28688 35247 19478
8753,7597 21412 25304 6773 11259
8754,15971 24880 14780 24479 14669
8756,22029 33173 14616 26197 4039
8760,11259 7597 4394 21664 17389
8766,17463 34633 9607 25209 23030
8769,18200 30989 24488 1209 19529
8771,35247 269 7585 30981 9420
8784,28199 13502 13530 24547 36589
8786,11366 17389 33629 27526 28102
8787,1397 26743 33603 22976 22002
8792,36109 5227 30019 17082 4708
8794,24639 15280 16687 18987 15983
8805,34930 2712 23089 19127 35381
8806,18741 25278 13886 29303 3841
8809,9420 17207 8205 10546 28199
8812,28814 4922 14616 3456 15687
8817,28688 33173 25694 23030 33173
8819,33475 21765 17597 34602 22029
8822,1289 30728 4735 28964 31978
8830,34602 33603 18200 22029 6446
8836,36204 22272 22029 27502 18717
8840,1076 7274 8216 31992 18099
8850,34595 28199 21495 9420 17529
8851,18717 5352 27299 9607 19240
8859,17463 6631 7597 12997 21099
8861,14532 24639 24547 22272 6871
8862,25938 14932 14839 34090 25500
8869,32916 8752 25920 30087 24639
8870,15086 25363 23507 19332 7592
8873,33562 29239 24639 30595 30942
8875,36204 7393 4762 30173 26197
8888,7393 30360 14328 30653 29046
8889,16155 2464 23507 15086 14631
8891,7597 15469 184 1397 28701
8895,14616 4922 3456 28814 15687
8896,17207 3457 6627 2623 18741
8897,2442 24488 26846 1447 13886
8898,33603 5945 6871 14227 13740
8907,3077 24479 22776 9925 3680
8916,25886 36542 33562 23756 9420
8917,21495 11259 24626 1395 11618
8919,9308 25421 28102 10446 11774
8926,14155 33173 29112 37045 10469
8927,10446 9577 33603 26024 10413
8929,18717 1397 7597 19332 8759
8934,8013 28753 30909 16687 5292
8936,15086 23293 33173 17648 2442
8937,24639 4475 35100 31341 1289
8938,23293 35486 10685 19127 17494
8940,25920 10446 26468 30898 23507
8943,24880 8549 31978 2339 14669
8944,12102 3704 15743 30087 25920
8948,27660 36723 36109 29848 24639
8951,31136 15280 12354 26681 13323
8954,9913 9855 26681 20635 14616
8965,1853 11774 32308 21651 18200
8966,26836 373 12097 15378 18843
8967,34930 15983 228 1190 9730
8975,13198 6446 14366 8013 25694
8992,6699 21459 15280 33855 19637
8993,8931 14103 19626 15834 11693
8995,23030 12023 269 21765 22385
8998,7930 26330 16367 35887 11984
8999,17389 27502 22341 33562 17380
9000,7824 14839 31836 8788 17207
9005,7150 14503 7027 29341 27604
9006,17207 23089 12997 12305 6627
9010,13701 29068 2561 15456 25793
9013,19426 25694 5578 14537 33500
9014,15917 16571 4475 17107 9577
9021,15431 14101 21919 7230 14932
9027,33331 496 32120 7456 24294
9029,32479 2041 10082 31992 35300
9041,3456 4922 10203 15687 5562
9045,15060 36855 30453 15917 17782
9048,21436 26889 6821 30360 28688
9053,22344 27824 1304 10125 28338
9054,27471 16277 1098 14054 30594
9057,6595 12362 33173 29464 30924
9058,33175 22328 30653 17207 17717
9063,12866 1076 33475 2164 8216
9066,25656 36855 8181 22341 10415
9067,11141 19348 14648 626 8170
9069,25694 12102 33266 22976 19426
9078,33463 14001 15737 35831 21273
9087,2578 14785 30717 3496 15031
9090,7386 17583 25656 15971 30910
9094,15770 32347 36769 8776 31862
9095,133 36168 21806 18546 11486
9100,6773 11081 3398 27660 30278
9102,31992 20745 2041 34351 6773
9106,1576 29551 6821 24596 26951
9108,6773 32019 3077 6314 7274
9109,26658 33562 33266 17207 4228
9111,30616 8035 33562 17648 2108
9121,17445 12734 30294 17813 24758
9125,9535 25920 17815 21765 13701
9138,23030 6630 18389 18200 13142
9139,5002 28199 1559 3317 17152
9147,9577 2578 1447 19665 7933
9155,12102 25694 19127 9420 12516
9156,6627 13473 34774 1434 7597
9158,21773 34595 8549 33213 14669
9160,18717 17648 17389 9577 2041
9161,14616 31978 16339 9052 31686
9162,19478 34403 23507 10446 11366
9167,33173 30360 28199 14616 33546
9168,1363 28153 19642 9415 20965
9170,6630 28688 25366 19271 1448
9171,8442 32419 19500 21107 306
9176,5292 1289 16584 2143 4300
9178,21912 11352 21241 8135 28358
9183,21913 8013 13367 21304 29481
9186,28199 34595 27139 6612 22405
9189,34517 19111 3431 2578 25987
9192,18741 32019 30453 7342 17207
9214,228 28966 25421 20620 28102
9216,9913 21765 16571 12354 34351
9219,36021 4223 16125 33329 2339
9220,23030 36872 36434 1397 12454
9222,26884 31444 5237 1038 12707
9225,27569 21406 27660 27923 1904
9228,33443 28199 5227 26743 7759
9232,10446 31992 10082 24639 25645
9236,33562 6627 12866 19127 23336
9245,33175 25760 5861 33603 13198
9249,35300 18200 26951 30360 18139
9250,15687 19426 33562 33546 19127
9253,17529 1289 21336 35390 876
9258,19748 18099 25209 23886 13886
9260,2578 36723 14785 3496 30360
9263,9164 15593 34403 9577 31076
9267,33649 35247 33173 16741 20168
9268,21765 11366 34274 4747 16215
9273,28199 34351 15086 22029 26024
9275,1397 26846 15452 16153 18546
9277,9577 26529 15687 17644 35300
9278,15743 11259 12340 14155 33173
9281,23507 8759 18303 30653 6111
9282,23188 2108 18200 17383 14616
9284,31037 9913 18717 11868 11210
9289,35247 33175 6461 35738 2578
9290,33562 30595 6699 31992 21459
9299,9404 20965 15687 36957 25363
9303,24786 33298 27441 29072 32337
9304,19637 34930 27562 5292 12102
9310,10446 23030 21765 4762 33755
9312,16571 24617 28964 4373 36330
9322,33603 20620 31992 35738 15971
9331,31978 10231 19632 722 16738
9332,12102 30087 18200 14734 19858
9337,11012 9831 32827 1732 33010
9340,34274 3656 29848 35795 14601
9345,15687 25920 9735 9607 15086
9347,1076 18200 31992 25920 36109
9364,23423 24034 7393 23213 18595
9365,3545 10446 12102 1076 37065
9366,30453 18881 10059 15973 7107
9368,2143 34985 18016 8062 21717
9369,11795 36204 13142 11210 31291
9372,20620 30653 24512 13574 34403
9375,28527 6627 29219 24626 27322
9382,23213 25939 13502 26621 28030
9383,32479 2041 31992 10082 26197
9388,1076 24639 366 21765 25920
9390,31444 3387 32842 18341 31136
9395,36872 2143 27132 3841 9420
9396,13782 17380 14669 34595 3077
9399,30453 4105 4122 24596 17782
9401,10446 26468 269 23293 31037
9406,24639 9420 33266 31971 30653
9409,8049 34664 28358 32578 16511
9413,21913 1076 20745 8035 5578
9416,34351 33443 36872 3983 3387
9418,8013 21412 34774 6595 14932
9420,34595 3077 28701 16803 36461
9433,31992 13726 6111 34941 24716
9440,18383 35945 10642 25015 19529
9441,7150 22272 17717 23167 24123
9448,32117 4955 10546 17207 28964
9454,1964 28819 32827 15971 11366
9461,13630 32842 14839 35300 7393
9473,30616 9420 24639 34223 16367
9474,33598 18303 36745 30440 25674
9475,9577 5016 19332 17239 23070
9476,33463 28541 19242 16425 29805
9478,5945 26713 31992 7933 30622
9488,2972 17183 31726 14366 7592
9491,10446 36213 34614 6111 14631
9492,22507 33953 17856 9177 25150
9495,22455 16544 17328 3623 35458
9497,27322 32674 25920 36109 26285
9498,12734 24639 20941 31992 10446
9499,28594 10446 17389 30294 15593
9503,22029 10446 19127 15687 15280
9510,30942 12163 28481 782 14679
9511,25694 6627 21913 24626 33562
9512,3527 10082 32337 12354 12866
9513,8216 12866 25760 32674 7274
9514,36109 7903 35695 15086 960
9515,24639 27132 1289 35100 4475
9523,20745 30360 9913 14839 7733
9533,31833 24488 12313 31731 7086
9541,10546 6561 11259 30595 30964
9543,17648 13502 18099 3857 6821
9545,21678 26044 21406 27569 3515
9553,4020 11774 28102 31992 10231
9554,17943 7498 11868 10200 30278
9563,10200 18099 15917 6699 19426
9569,35247 26681 33173 10446 17463
9573,30964 28527 17529 22029 25694
9574,33475 17082 25940 9577 16272
9578,24512 33788 24479 13198 25940
9586,30453 17380 24479 20995 31254
9595,16153 15743 25920 16766 21765
9596,20965 2578 1363 23240 30796
9597,29777 1729 22029 31432 33780
9598,269 23030 32674 7597 33173
9606,5578 8394 9420 32019 25642
9607,33664 30028 26884 27376 29777
9608,19637 6699 28324 13367 36204
9610,21081 8368 8394 21655 33500
9612,23188 2108 17383 18200 14616
9615,18200 3077 24880 16571 33266
9620,31978 19907 7622 33298 11758
9626,33298 15280 5578 9052 19426
9631,32578 4105 33282 17380 14535
9634,14780 12866 24639 13530 25007
9635,15917 23951 11964 35300 10059
9636,31978 12997 1447 17648 21216
9638,35579 27132 5578 12362 21412
9640,6699 2623 20620 22976 12866
9641,31037 25920 16845 32332 5945
9664,33562 20620 9730 33475 28568
9666,3456 9123 16503 7657 21505
9669,9420 10546 17207 28199 7923
9673,32347 35486 11366 10200 33598
9675,27650 24639 33562 35738 19127
9679,31992 18717 4762 3006 33443
9683,12454 1397 21765 269 36109
9686,9243 7933 32347 559 34141
9689,22976 37065 25886 30278 14728
9690,3366 27339 29184 26325 9893
9693,9607 23507 33498 25939 15280
9701,15983 33562 6773 19426 9913
9702,34351 36872 33443 18200 14616
9708,21959 31037 5644 17082 24639
9712,12354 8035 31992 8788 269
9714,29184 21263 34774 35945 11259
9716,21505 15086 3366 36192 28928
9722,35247 5360 8065 23126 17851
9731,1289 13752 32287 32083 9420
9740,25886 17876 33266 6773 22899
9742,24639 33562 35100 4475 16345
9744,36872 8788 30019 36843 6193
9755,28192 26468 30846 20620 35714
9766,17383 18200 5578 22976 24639
9770,3527 24639 26951 26804 5225
9771,24639 19907 32019 18741 9420
9783,17445 11366 23089 34774 17540
9785,15086 27502 31992 5945 2364
9788,19907 33957 10488 18200 36855
9790,24786 19529 30360 28112 15687
9791,9233 12362 27650 19837 24639
9792,23293 10514 17936 15743 5747
9795,30453 18741 23951 11758 4122
9802,28199 12866 9239 32479 23213
9803,33886 14651 25938 35262 14604
9805,2464 14616 25925 23507 35381
9806,15086 25363 23507 19332 7592
9807,33603 7368 37132 1853 17051
9808,12997 26502 36192 14001 9735
9814,15983 6595 16687 13367 21913
9815,19426 28199 19127 31971 13198
9818,11781 19478 35247 28688 17463
9822,2041 20620 32479 8472 22002
9823,18178 3609 6876 28182 25659
9825,269 26285 6343 11366 20955
9827,31992 36957 36168 11717 6699
9831,2578 33173 2041 30360 32503
9832,8108 802 20823 18365 34351
9833,15743 1289 28964 24639 30616
9835,34365 33500 17529 13886 11579
9838,12305 3077 25694 21081 33788
9842,10059 11504 5578 33990 33137
9850,33175 184 4833 11781 19642
9854,24786 23507 22002 25363 12669
9860,2285 16753 16679 26197 2578
9866,33266 8216 10193 18741 28199
9868,22029 33173 31992 15086 30440
9874,24639 1289 33562 4475 16345
9875,19907 30453 33282 36855 33957
9880,1001 27923 12734 28966 10427
9882,29915 15687 24786 3456 12866
9886,11486 17282 33999 16211 33614
9888,34885 29511 7044 26795 8108
9889,2049 6773 31992 33562 15743
9894,26836 22904 20471 29668 61
9895,18655 4467 21090 24626 11210
9907,27562 22433 32916 29046 1289
9919,22211 30019 7585 1853 21651
9921,9577 7771 33603 7933 4762
9923,19127 17389 18200 12997 30616
9928,31169 13530 15973 11752 1289
9932,9913 20282 26197 28650 13198
9935,19907 14767 36982 32019 27362
9936,36168 33649 1363 2578 9404
9941,6627 27132 9730 17445 10059
9948,14076 32980 4785 10701 30811
9950,15086 17207 11774 10446 5227
9951,12734 16130 27806 27562 26391
9961,17815 25500 14101 9607 14366
9970,33543 6314 24639 31992 5578
9979,28199 19907 13649 5425 22982
9985,26951 24515 19426 25513 33298
9987,5578 29005 12362 1289 22552
9995,27662 14636 28009 15687 21739
9997,34805 30677 27021 25150 16753
10001,27502 30019 17389 23507 27322
10003,9930 12997 12362 33562 33173
10011,15973 30453 31254 18001 4122
10013,7585 19529 30019 23516 35300
10020,5578 21157 26743 25421 12077
10023,11366 20407 29915 23701 36872
10024,7274 17815 17463 32019 26621
10030,19127 30616 25886 19426 34223
10035,32806 24454 21913 34517 11693
10046,30019 7597 33546 7585 2108
10050,33562 19127 24639 36109 30595
10056,17856 16825 22606 35888 26156
10057,9577 21765 30019 34930 19897
10062,7368 30278 5578 6343 36855
10065,10446 9577 8519 16571 35300
10074,30087 30616 3958 14932 10514
10086,10467 17107 36957 16795 26743
10093,25421 25500 12866 20941 33173
10094,34351 3527 6111 35300 1289
10096,32019 1076 26621 6314 7274
10098,31381 12734 14076 15473 18551
10108,2041 20745 8035 33175 20635
10109,30360 23507 23507 33500 34930
10111,35100 24639 17936 2712 6773
10114,15280 24639 33500 26743 10546
10119,19426 30728 12752 23188 17389
10120,6627 28527 5578 19127 17207
10126,32916 33173 27132 10546 23089
10127,26468 13367 21304 22976 26150
10132,12866 25421 34403 34351 23507
10134,9404 20965 21406 15687 26197
10137,12354 269 10200 14372 8759
10138,22976 37065 30616 12454 21495
10145,33298 16345 10469 19127 25694
10146,7274 32019 26197 30898 30653
10148,26743 21412 32916 2523 1289
10166,33173 2578 35391 6595 32479
10169,26621 21459 28199 15917 21651
10171,8368 269 31136 36723 26285
10175,25363 32674 27343 16367 22859
10183,18316 33611 20620 36872 12354
10189,7393 28127 27660 35300 1397
10190,23589 9233 5233 26762 31759
10205,2464 31914 31971 35945 10642
10207,28964 10546 21459 33298 32019
10215,18791 35571 23282 28648 27885
10216,36218 26468 36109 5138 25920
10221,17529 14103 25513 36589 13094
10222,34930 18170 19020 14366 1498
10226,25364 23188 34930 10642 11488
10227,33603 31992 35149 2049 31616
10228,12927 36165 628 24596 35202
10232,34472 2031 33558 473 15378
10234,24639 8504 30964 14932 6561
10244,19127 30616 25886 23089 19426
10245,19127 25925 24880 23089 24639
10251,24639 3387 8205 19637 14932
10252,10546 28688 33562 35955 25694
10259,29428 2519 418 29219 2148
10263,6895 31254 32479 22637 7937
10268,9913 35390 36109 28688 25304
10270,3527 28199 10546 33562 25694
10276,25363 15086 22002 15687 19332
10279,13530 10488 4735 1448 27409
10280,25920 1397 6263 16272 26529
10289,14366 21913 18546 24626 12
10292,31992 1076 21765 7274 25920
10293,25920 31671 1434 14174 16153
10295,2108 27409 2133 2911 7597
10297,22813 8559 13367 4197 26726
10302,11868 24786 9913 34403 30360
10305,29848 18200 2911 28289 2143
10307,22776 18001 19907 18562 33957
10308,8722 14368 9654 16161 27457
10309,18200 9735 33173 19022 6014
10311,2464 30142 14076 35381 13886
10312,32578 4105 33282 17380 14535
10313,27132 21081 5578 33298 1185
10314,2623 27526 8717 3704 14372
10318,22976 8519 26325 33194 17597
10325,15973 32578 34426 17782 30453
10326,18170 6627 35939 14973 36061
10330,12491 27923 30370 25516 21765
10340,7937 11237 18383 26804 5360
10346,30019 1456 36109 23077 26285
10353,33173 2578 16766 32503 9404
10363,26658 16825 33300 34351 27236
10364,12102 24479 8394 32019 5578
10371,1076 18200 31992 33755 34351
10378,13886 12491 36812 36872 11579
10380,23282 31825 30360 9420 21495
10383,13367 33562 22813 33266 17207
10384,5945 25920 18546 34930 8762
10386,35513 33475 8368 26147 32375
10391,23951 15971 15917 34930 30453
10399,10059 17380 26804 2339 19907
10402,21304 24639 18099 27562 24834
10404,26846 33099 22254 3922 6595
10405,34930 19127 24639 23589 27132
10406,12669 35492 23089 3841 25920
10407,17815 12084 9902 14839 31971
10408,17207 9577 12997 17936 19020
10416,37065 7704 22029 5945 17648
10418,10446 14118 16367 11366 5945
10419,35390 13094 24626 10200 26804
10423,28199 18389 25364 33925 35367
10424,25694 13198 1289 30294 6405
10438,17207 17936 1961 12866 36248
10439,12362 19632 8216 10231 18615
10443,8759 3077 24547 5425 22062
10445,14616 9913 23326 10059 33463
10450,9577 18389 2041 33598 20941
10452,18546 4762 22813 13130 10413
10454,30595 31992 34351 24639 26846
10455,20428 13502 7759 2339 10059
10456,11964 12997 33173 18099 10701
10459,9420 25886 1190 6343 15971
10465,1363 36957 52 9415 36168
10466,30087 33500 12102 3704 29239
10468,8866 14734 26674 33628 5135
10474,8216 27660 35381 7274 33546
10482,28753 19725 6446 31924 11259
10491,1289 24626 14537 13502 21412
10496,17107 12997 8959 37065 1448
10503,3527 10059 33957 26804 29005
10504,16153 26024 32332 33780 18200
10511,6461 23240 2578 36168 133
10515,25920 14839 8146 13726 2785
10516,9404 20965 15687 1363 27569
10518,6699 8875 21459 9902 28753
10519,13367 19426 10546 3841 3826
10521,23089 5827 30942 1544 36872
10522,33475 15469 20635 14738 9913
10525,9324 7733 19127 25304 7368
10527,3661 15086 11366 2464 17022
10533,18200 19332 33475 1076 2108
10542,2578 11879 35247 27526 1053
10544,33788 12997 32019 33500 34223
10547,15973 16425 1448 17107 4475
10548,25920 1397 6263 16272 26529
10550,33755 13367 32019 26621 6314
10553,15280 14616 15743 24488 228
10560,18741 1448 19907 4475 10488
10565,27322 4785 33173 15280 8368
10570,31971 24918 21157 29301 12102
10573,1363 29184 9415 24342 17313
10580,33475 24786 17383 12866 24639
10582,24639 8752 30087 32916 25920
10584,16687 33475 28063 17583 23987
10589,8205 29221 35381 9793 5304
10596,11964 12997 5945 25920 20823
10600,8156 18717 18484 5945 15220
10601,16687 8156 15687 2232 35738
10602,15687 17583 30622 30529 25940
10613,10446 34517 12354 24760 31992
10622,34473 22254 34868 33014 4
10625,25920 10446 26468 30898 23507
10630,6703 12656 2625 36344 13021
10633,15743 31136 26147 12491 26743
10636,14616 34930 25886 8013 15417
10638,1289 2578 31992 6773 20620
10646,11259 34930 20208 13782 15917
10649,29046 4105 32083 18483 18741
10652,4475 15917 13782 30453 23951
10654,5290 15818 10645 19565 1003
10656,9135 27569 34517 1456 1397
10659,27923 17445 17207 19960 19837
10665,30360 10410 6871 14813 14734
10672,12362 16367 12997 16585 27780
10675,15743 10446 8216 17648 18099
10676,31037 11012 29815 11210 30278
10679,13726 33173 6111 2041 17648
10682,5890 2911 30091 19271 34061
10683,11259 6627 12997 5578 23951
10685,7597 25246 28103 7950 9913
10690,10685 1076 25920 1397 5699
10691,10446 17648 18200 15743 26576
10697,10446 17648 18200 15743 26576
10699,15530 23543 20961 18199 19667
10704,8205 21913 17207 28199 25694
10715,17207 14636 11259 19426 33562
10719,34517 19529 30360 23880 8035
10721,16367 27569 1209 6821 35300
10722,8759 7098 18383 24109 2133
10723,33173 31992 36872 2578 34351
10728,12866 30091 18200 27322 9913
10733,33603 22976 22976 10446 11366
10734,31037 20635 14616 33546 12866
10735,20985 4762 36204 7592 7933
10742,30453 4105 24596 4475 30436
10744,10446 34517 12354 24760 31992
10747,18200 26197 9735 33780 34223
10748,1363 33649 9404 9415 133
10749,10059 14616 3456 25886 23951
10750,26197 34478 28199 24488 20745
10752,10446 17648 18200 16153 35695
10755,1853 11774 32308 21651 18200
10759,33173 24639 32799 23756 3515
10761,10446 12354 30653 33175 5945
10763,30087 7036 34930 8752 11579
10764,10685 25292 27453 5951 28754
10765,18200 34223 33475 33562 9735
10772,9415 28153 6552 14351 26590
10775,20965 16027 28821 20407 9667
10778,36204 17463 22029 28109 5945
10784,36795 13726 11259 5157 8035
10790,4708 8394 34930 2464 7592
10794,11631 33463 4275 5425 1001
10799,14616 18139 33173 18200 29221
10800,15687 13726 25363 34223 31992
10809,18546 17463 11366 31992 28688
10813,18168 22813 30433 33443 33500
10815,26468 15743 2164 1076 551
10818,1448 13782 30453 29219 27132
10820,15917 31978 12997 15737 4735
10821,25694 30142 1074 22164 19178
10822,21913 11237 3841 33500 9420
10823,36461 26325 27660 32827 13502
10827,17597 30846 3337 2578 32347
10830,11486 36168 36957 2578 21406
10833,26681 30360 31992 26285 29848
10834,34930 12255 24639 6446 16345
10838,876 9607 33780 25940 30360
10840,28199 29005 21304 21913 6627
10841,32019 24479 10685 17897 9239
10842,11259 31914 31971 23987 9557
10843,22029 9577 10701 25363 9123
10846,21765 7274 28109 17815 25645
10851,36109 22435 19748 6314 16272
10852,34351 3983 29848 21412 876
10858,26346 27139 30453 23951 36855
10861,24639 30699 31836 21157 19725
10862,17082 10200 18717 36248 35300
10865,6452 27413 36853 30100 16187
10867,21830 8846 17604 29065 7582
10868,19803 26743 16716 6155 17389
10873,34891 29184 100 33475 21717
10874,7597 16766 12897 23030 33603
10880,7597 9577 28691 15086 6238
10881,11259 27522 30960 24479 18049
10884,3674 30453 6552 8496 253
10892,18200 12102 24626 29355 31992
10896,33266 12491 18200 26468 26150
10897,2464 1076 10446 17648 35381
10898,4279 31992 26576 15743 3958
10917,8040 1397 10446 18099 6155
10919,24488 15280 30087 29355 26468
10921,35300 34351 35001 32291 35760
10923,12354 12866 31037 31992 6461
10924,20961 9106 30087 11210 8844
10925,1448 26681 4475 15060 22720
10926,1363 9404 20965 133 36168
10928,11366 17936 17207 9577 12102
10931,16687 9902 15417 11259 6314
10932,30453 4735 15917 17380 21484
10941,7368 34223 19725 13069 23336
10958,9415 10200 20620 6461 20524
10962,28199 34930 17529 18099 25886
10965,15037 28203 27419 34774 35391
10966,2108 22029 33475 13750 20620
10967,30622 35129 30964 29386 20063
10970,31136 366 22211 9577 23507
10972,6446 8216 26454 6111 12180
10974,2578 11486 9404 6461 36168
10975,33340 25150 11141 16005 30839
10976,11307 14337 16845 24630 17207
10977,26576 28289 11176 18881 28199
10978,34930 15743 34090 6627 13572
10979,10446 15086 5945 36723 7592
10980,32019 16425 4735 17782 14020
10982,28541 30453 2247 34595 10059
10983,9913 26468 28431 1267 35247
10986,30100 7815 14532 32578 24488
10987,25656 1289 12866 13726 31002
10989,13707 30898 17389 34517 36811
10994,27453 4373 27660 30982 24662
10999,22029 9893 1397 9420 18099
11002,25304 33298 35129 14001 24021
11005,23030 36872 36434 1397 12454
11012,24547 17207 26951 14734 4955
11016,28076 14472 30131 34930 33603
11027,17207 2049 31992 5834 33562
11031,34930 4753 26285 16687 30278
11033,15917 36855 17782 16511 20777
11034,133 19642 36168 27943 21613
11037,12866 24639 7704 23507 8035
11042,30729 20495 26984 21610 21810
11045,21495 11259 13726 21765 21996
11047,32287 20920 6014 32337 1815
11062,21606 11070 36644 18105 17303
11064,15737 15971 15973 32083 30453
11066,21099 15687 32375 8233 36869
11067,6708 34774 3515 2911 14762
11068,21216 3216 17380 28964 4122
11072,23089 5578 29261 33500 17207
11077,5945 30989 36942 7903 30653
11078,26285 24639 18200 21913 30142
11081,17648 36109 15743 10446 18200
11083,10446 4762 9577 269 10963
11090,33498 15280 15031 9577 25940
11094,19342 1576 8439 33562 35390
11103,5360 35345 1695 24547 12292
11105,6343 25886 2623 10573 14932
11111,25363 13898 13701 9125 35300
11113,25722 5861 23049 12651 17445
11114,30717 6254 4762 4327 15687
11120,16833 6476 17982 30909 14616
11124,21773 7368 2389 14878 13530
11126,9893 13886 23030 20262 21495
11127,5578 25886 9420 21157 10469
11129,33562 24639 3841 30595 13886
11130,12997 21913 31836 33562 6595
11132,35738 33443 6516 5488 6627
11133,12454 2441 8752 33855 10059
11134,13420 7393 25969 36841 35067
11135,17389 11366 13094 25304 21707
11137,17648 11868 35695 33755 30360
11138,11486 21913 4039 2578 1363
11142,26681 8013 15623 34868 6773
11152,3250 22813 8809 25946 23795
11160,2164 15743 26468 37065 1076
11161,36812 7928 24834 14912 17717
11166,26951 23089 6627 27132 24342
11172,14839 14076 3077 32678 7393
11174,27132 30453 12997 24479 14734
11178,4511 23363 11047 29334 12454
11179,17529 16367 2523 4605 25624
11183,1289 5578 12102 19127 23336
11185,942 33209 36340 13648 20556
11186,11259 26743 14932 33173 33562
11187,9487 4315 19810 1292 33288
11197,1076 20941 16153 35738 2041
11199,16272 25920 1397 36109 26468
11202,15973 34595 9012 16803 10059
11203,33755 13733 10200 24834 20635
11213,15086 25363 23507 19332 7592
11214,16367 6592 6482 7948 12094
11215,24639 19127 33562 12102 7368
11228,18791 9123 23089 29807 34223
11229,28964 13726 17207 26804 30087
11235,33266 12102 15280 25694 32916
11236,31992 30087 7392 33603 11109
11240,27502 27569 6627 17389 19642
11243,34930 33562 33788 775 35579
11244,24880 27131 6595 14932 26605
11255,269 10082 9607 10446 21304
11264,10446 15080 32260 19330 25645
11265,19240 34426 20468 27009 8146
11273,30653 6773 20941 24639 24488
11288,31992 2234 24958 28650 22254
11294,30653 24488 30982 8717 2523
11299,33266 21765 24834 13094 35300
11303,29687 30411 34911 15500 8425
11308,6627 6595 6821 30616 18024
11313,26468 15743 2164 1076 551
11321,26468 22338 23500 22435 36973
11326,15119 21851 25150 29915 28102
11329,22976 27569 8599 23012 32883
11330,6821 3527 19632 24515 1289
11332,7597 23030 30087 32674 33173
11333,21765 28199 8759 33500 30360
11340,1076 8368 31992 25920 22029
11344,24880 19907 4475 22494 32019
11347,5578 21157 26743 25421 12077
11350,33155 25886 7923 775 25512
11352,21765 32362 8216 27675 11557
11353,4762 19529 30019 17082 4708
11355,18480 3944 15531 6696 21707
11359,10685 15330 5443 14707 27352
11365,21495 4228 2623 775 9893
11369,9420 33562 30942 21081 14734
11373,12305 3077 25694 21081 33788
11374,35247 36023 6627 11366 34403
11379,27923 6812 35549 9415 10548
11381,20620 29428 36168 18200 3242
11383,16803 4105 30453 15917 14020
11385,9035 9415 33415 20620 18200
11398,25920 25939 35804 5292 12866
11400,24639 32916 37132 36248 6405
11404,29184 30914 4410 28063 759
11408,33562 24639 30595 31992 34930
11425,25363 15086 7592 2464 23507
11430,15086 8216 33173 33780 3985
11431,26346 11237 26804 31076 7759
11434,14734 32916 3674 6446 34930
11435,1289 6821 22330 28964 5292
11436,24345 30909 7364 5578 24547
11441,30699 13198 6343 7368 16687
11448,34223 322 28650 25513 17782
11449,10625 33071 16272 9607 5488
11452,16803 11237 7376 14572 25656
11453,14780 6627 3972 32447 31254
11458,23293 4810 28192 18562 31512
11466,11259 23089 6699 17207 28199
11468,14020 1448 17782 3587 21484
11482,31220 20941 22029 8035 24488
11494,33500 32479 8144 17480 3812
11496,12102 8216 28688 11259 19426
11499,34930 19127 26520 30453 6627
11503,21157 26743 5578 12077 16687
11504,775 8205 24626 6343 33562
11505,28527 1289 23336 6627 5578
11507,25694 12102 33266 22976 19426
11508,15971 26621 28199 15917 722
11510,9164 28289 11176 18881 28199
11511,32019 14669 13782 27362 5292
11517,6699 30755 33266 14932 15983
11522,36957 1363 9415 9404 2578
11525,22029 12354 31992 26468 27132
11526,32674 25920 25760 17815 23188
11527,4328 2442 13752 3753 32479
11528,18741 4475 19907 17380 15973
11537,15737 21484 24479 30453 19907
11538,184 9607 16644 16345 25920
11539,15687 10228 12160 24488 27675
11541,27322 30091 9894 12866 479
11543,22976 6595 13367 31971 33961
11544,8156 16687 26743 31037 19127
11549,33173 269 1076 15086 30898
11552,19426 5589 21037 30098 5834
11553,17648 18200 4762 15743 26024
11560,33173 27971 9913 1397 11505
